Sample	Taxonomy	Count
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Proteobacteria(0.99),c:Gammaproteobacteria(0.99),o:Burkholderiales(0.99),f:Comamonadaceae(0.99),g:Ottowia(0.03),s:uncultured bacterium(0.73)	2
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Proteobacteria(0.99),c:Gammaproteobacteria(0.99),o:Burkholderiales(0.99),f:Comamonadaceae(0.99),g:Polaromonas(0.29),s:uncultured bacterium(0.51)	2
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Proteobacteria(0.99),c:Gammaproteobacteria(0.99),o:Enterobacterales(0.73),f:Aeromonadaceae(0.04),g:Aeromonas(0.04),s:uncultured gamma proteobacterium(0.02)	2
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Proteobacteria(0.99),c:Gammaproteobacteria(0.99),o:Enterobacterales(0.75),f:Enterobacteriaceae(0.48),g:Enterobacter(0.18),s:Enterobacter sp.(0.01)	2
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Proteobacteria(0.99),c:Gammaproteobacteria(0.99),o:Pseudomonadales(0.78),f:Moraxellaceae(0.75),g:Psychrobacter(0.70),s:Psychrobacter pulmonis(0.28)	2
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(0.82),o:Burkholderiales(0.81),f:Alcaligenaceae(0.14),g:Achromobacter(0.13),s:uncultured bacterium(0.31)	2
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(0.99),o:Burkholderiales(0.99),f:Rhodocyclaceae(0.94),g:Propionivibrio(0.79),s:uncultured bacterium(0.73)	2
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Burkholderiales(0.83),f:Comamonadaceae(0.59),g:Leptothrix(0.02),s:uncultured bacterium(0.57)	2
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Burkholderiales(0.86),f:Rhodocyclaceae(0.13),g:Candidatus Accumulibacter(0.10),s:Candidatus Accumulibacter sp. SK-01(0.10)	2
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Burkholderiales(0.90),f:Comamonadaceae(0.84),g:Comamonas(0.62),s:uncultured bacterium(0.63)	2
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Burkholderiales(0.90),f:Comamonadaceae(0.88),g:Limnohabitans(0.13),s:uncultured bacterium(0.37)	2
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Burkholderiales(0.97),f:Comamonadaceae(0.70),g:Brachymonas(0.30),s:uncultured bacterium(0.50)	2
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Burkholderiales(1.00),f:Comamonadaceae(0.41),g:Acidovorax(0.11),s:iron-reducing bacterium enrichment culture clone FeC_1_F4(0.07)	2
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Burkholderiales(1.00),f:Comamonadaceae(0.99),g:Variovorax(0.20),s:Variovorax sp. TA_DQ(0.11)	2
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Burkholderiales(1.00),f:Comamonadaceae(1.00),g:Extensimonas(0.33),s:uncultured bacterium(0.85)	2
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Burkholderiales(1.00),f:Oxalobacteraceae(0.68),g:uncultured(0.11),s:uncultured bacterium(0.48)	2
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Enterobacterales(0.39),f:Enterobacteriaceae(0.36),g:Enterobacter(0.16),s:bacterium N-11(0.03)	2
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Enterobacterales(0.65),f:Enterobacteriaceae(0.38),g:Raoultella(0.14),s:Raoultella ornithinolytica(0.14)	2
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(0.11),f:Moraxellaceae(0.11),g:uncultured bacterium(0.03)	2
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(0.79),f:Moraxellaceae(0.79),g:Psychrobacter(0.79),s:uncultured bacterium(0.76)	2
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(0.86),f:Moraxellaceae(0.85),g:Acinetobacter(0.79),s:uncultured bacterium(0.77)	2
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(0.90),f:Moraxellaceae(0.89),g:Acinetobacter(0.89),s:uncultured bacterium(0.40)	2
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(0.98),f:Moraxellaceae(0.98),g:Acinetobacter(0.96),s:uncultured Acinetobacter sp.(0.43)	2
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Moraxellaceae(1.00),g:Acinetobacter(1.00),s:uncultured Acinetobacter sp.(0.39)	2
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Moraxellaceae(1.00),g:Acinetobacter(1.00),s:uncultured Acinetobacter sp.(0.73)	2
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Moraxellaceae(1.00),g:Acinetobacter(1.00),s:uncultured bacterium(0.59)	2
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Acidobacteriota(0.01),c:Holophagae(0.01),o:Holophagales(0.01),f:Holophagaceae(0.01),g:uncultured(0.06),s:uncultured bacterium(0.47)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Acidobacteriota(0.10),c:Holophagae(0.10),o:Holophagales(0.10),f:Holophagaceae(0.10),g:uncultured(0.13),s:uncultured bacterium(0.69)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Acidobacteriota(0.11),c:Holophagae(0.11),o:Holophagales(0.11),f:Holophagaceae(0.11),g:uncultured(0.15),s:uncultured bacterium(0.55)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Acidobacteriota(0.16),c:Acidobacteriae(0.16),o:Solibacterales(0.16),f:Solibacteraceae(0.16),g:Candidatus Solibacter(0.16),s:uncultured bacterium(0.46)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Actinobacteriota(0.85),c:Actinobacteria(0.85),o:Propionibacteriales(0.85),f:Propionibacteriaceae(0.85),g:Cutibacterium(0.84),s:uncultured bacterium(0.97)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Actinobacteriota(0.91),c:Actinobacteria(0.91),o:Corynebacteriales(0.91),f:Corynebacteriaceae(0.91),g:Corynebacterium(0.91),s:uncultured bacterium(0.91)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Actinobacteriota(0.99),c:Actinobacteria(0.99),o:Propionibacteriales(0.99),f:Propionibacteriaceae(0.99),g:Cutibacterium(0.93),s:uncultured bacterium(0.73)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Actinobacteriota(0.99),c:Actinobacteria(0.99),o:Propionibacteriales(0.99),f:Propionibacteriaceae(0.99),g:Cutibacterium(0.96),s:uncultured bacterium(0.74)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Actinobacteriota(1.00),c:Actinobacteria(1.00),o:Propionibacteriales(1.00),f:Propionibacteriaceae(1.00),g:Cutibacterium(0.98),s:uncultured bacterium(0.80)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(0.46),c:Bacteroidia(0.46),o:Bacteroidales(0.46),f:Bacteroidaceae(0.46),g:Bacteroides(0.46),s:uncultured bacterium(0.89)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(0.48),c:Bacteroidia(0.48),o:Bacteroidales(0.37),f:Bacteroidaceae(0.31),g:Bacteroides(0.31),s:uncultured bacterium(0.60)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(0.53),c:Bacteroidia(0.53),o:Flavobacteriales(0.52),f:Flavobacteriaceae(0.51),g:Flavobacterium(0.51),s:Flavobacterium sp. KJF1-1(0.06)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(0.56),c:Bacteroidia(0.56),o:Bacteroidales(0.56),f:Bacteroidaceae(0.53),g:Bacteroides(0.53),s:uncultured bacterium(0.77)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(0.58),c:Bacteroidia(0.58),o:Bacteroidales(0.58),f:Bacteroidaceae(0.53),g:Bacteroides(0.53),s:unidentified(0.05)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(0.62),c:Bacteroidia(0.62),o:Bacteroidales(0.59),f:Bacteroidaceae(0.59),g:Bacteroides(0.59),s:uncultured bacterium(0.62)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(0.63),c:Bacteroidia(0.63),o:Bacteroidales(0.63),f:Barnesiellaceae(0.58),g:Barnesiella(0.58),s:uncultured bacterium(0.88)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(0.64),c:Bacteroidia(0.64),o:Bacteroidales(0.64),f:Bacteroidaceae(0.63),g:Bacteroides(0.63),s:uncultured bacterium(0.94)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(0.66),c:Bacteroidia(0.66),o:Bacteroidales(0.66),f:Bacteroidaceae(0.66),g:Bacteroides(0.66),s:uncultured bacterium(0.68)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(0.67),c:Bacteroidia(0.67),o:Bacteroidales(0.67),f:Bacteroidaceae(0.65),g:Bacteroides(0.65),s:uncultured bacterium(0.83)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(0.69),c:Bacteroidia(0.69),o:Bacteroidales(0.69),f:Bacteroidaceae(0.62),g:Bacteroides(0.62),s:uncultured bacterium(0.75)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(0.72),c:Bacteroidia(0.72),o:Bacteroidales(0.70),f:Bacteroidaceae(0.70),g:Bacteroides(0.70),s:uncultured organism(0.17)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(0.72),c:Bacteroidia(0.72),o:Bacteroidales(0.71),f:Bacteroidaceae(0.36),g:Bacteroides(0.36),s:uncultured bacterium(0.91)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(0.73),c:Bacteroidia(0.73),o:Bacteroidales(0.73),f:Prevotellaceae(0.73),g:Prevotella_9(0.63),s:uncultured bacterium(0.93)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(0.79),c:Bacteroidia(0.79),o:Bacteroidales(0.77),f:Prevotellaceae(0.77),g:Prevotella_9(0.76),s:Prevotella copri DSM 18205(0.05)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(0.79),c:Bacteroidia(0.79),o:Sphingobacteriales(0.65),f:KD1-131(0.59),g:uncultured bacterium(0.64)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(0.80),c:Bacteroidia(0.80),o:Bacteroidales(0.80),f:Bacteroidaceae(0.80),g:Bacteroides(0.80),s:Bacteroides thetaiotaomicron(0.05)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(0.80),c:Bacteroidia(0.80),o:Bacteroidales(0.80),f:Bacteroidaceae(0.80),g:Bacteroides(0.80),s:uncultured bacterium(0.95)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(0.81),c:Bacteroidia(0.81),o:Bacteroidales(0.81),f:Bacteroidaceae(0.81),g:Bacteroides(0.81),s:uncultured bacterium(0.54)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(0.81),c:Bacteroidia(0.81),o:Bacteroidales(0.81),f:Prevotellaceae(0.81),g:Prevotella_9(0.67),s:uncultured bacterium(0.95)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(0.81),c:Bacteroidia(0.81),o:Flavobacteriales(0.81),f:Flavobacteriaceae(0.81),g:Flavobacterium(0.81),s:Cytophaga sp. L-43-1-N(0.03)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(0.81),c:Bacteroidia(0.81),o:Flavobacteriales(0.81),f:Flavobacteriaceae(0.81),g:Flavobacterium(0.81),s:Flavobacterium cheniae(0.47)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(0.83),c:Bacteroidia(0.83),o:Bacteroidales(0.83),f:Prevotellaceae(0.83),g:Prevotella_9(0.79),s:uncultured bacterium(0.96)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(0.85),c:Bacteroidia(0.85),o:Bacteroidales(0.85),f:Bacteroidaceae(0.85),g:Bacteroides(0.85),s:uncultured bacterium(0.96)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(0.85),c:Bacteroidia(0.85),o:Flavobacteriales(0.83),f:Weeksellaceae(0.83),g:Chryseobacterium(0.83),s:Chryseobacterium sp. LW-NC3(0.28)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(0.86),c:Bacteroidia(0.86),o:Bacteroidales(0.86),f:Bacteroidaceae(0.81),g:Bacteroides(0.81),s:uncultured bacterium(0.95)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(0.87),c:Bacteroidia(0.87),o:Bacteroidales(0.86),f:Paludibacteraceae(0.80),g:Paludibacter(0.77),s:uncultured bacterium(0.76)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(0.87),c:Bacteroidia(0.87),o:Bacteroidales(0.87),f:Bacteroidaceae(0.87),g:Bacteroides(0.87),s:Bacteroides clarus(0.39)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(0.87),c:Bacteroidia(0.87),o:Bacteroidales(0.87),f:Tannerellaceae(0.61),g:Macellibacteroides(0.61),s:uncultured bacterium(0.84)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(0.88),c:Bacteroidia(0.88),o:Bacteroidales(0.88),f:Bacteroidaceae(0.88),g:Bacteroides(0.88),s:uncultured organism(0.35)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(0.88),c:Bacteroidia(0.88),o:Flavobacteriales(0.87),f:Flavobacteriaceae(0.87),g:Flavobacterium(0.87),s:Flavobacterium sp. KJF1-1(0.39)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(0.88),c:Bacteroidia(0.88),o:Flavobacteriales(0.88),f:Flavobacteriaceae(0.88),g:Capnocytophaga(0.88),s:Capnocytophaga sp. oral clone ASCH05(0.17)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(0.90),c:Bacteroidia(0.90),o:Bacteroidales(0.90),f:Prevotellaceae(0.86),g:Prevotella_7(0.32),s:uncultured bacterium(0.86)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(0.90),c:Bacteroidia(0.90),o:Flavobacteriales(0.89),f:Flavobacteriaceae(0.89),g:Capnocytophaga(0.88),s:Capnocytophaga sp. oral clone ASCH05(0.29)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(0.91),c:Bacteroidia(0.91),o:Bacteroidales(0.91),f:Bacteroidaceae(0.71),g:Bacteroides(0.71),s:uncultured bacterium(0.88)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(0.91),c:Bacteroidia(0.91),o:Bacteroidales(0.91),f:Rikenellaceae(0.12),g:Alistipes(0.12),s:uncultured bacterium(0.95)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(0.92),c:Bacteroidia(0.91),o:Flavobacteriales(0.88),f:Weeksellaceae(0.88),g:Bergeyella(0.46),s:uncultured bacterium(0.65)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(0.92),c:Bacteroidia(0.92),o:Bacteroidales(0.91),f:Bacteroidaceae(0.91),g:Bacteroides(0.91),s:uncultured bacterium(0.52)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(0.92),c:Bacteroidia(0.92),o:Bacteroidales(0.91),f:Bacteroidaceae(0.91),g:Bacteroides(0.91),s:uncultured bacterium(0.65)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(0.93),c:Bacteroidia(0.93),o:Bacteroidales(0.77),f:Bacteroidaceae(0.22),g:Bacteroides(0.22),s:uncultured bacterium(0.57)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(0.94),c:Bacteroidia(0.94),o:Bacteroidales(0.92),f:Paludibacteraceae(0.91),g:Paludibacter(0.91),s:uncultured bacterium(0.83)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(0.94),c:Bacteroidia(0.94),o:Bacteroidales(0.94),f:Bacteroidaceae(0.91),g:Bacteroides(0.91),s:uncultured bacterium(0.65)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(0.94),c:Bacteroidia(0.94),o:Bacteroidales(0.94),f:Bacteroidaceae(0.94),g:Bacteroides(0.94),s:uncultured bacterium(0.81)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(0.95),c:Bacteroidia(0.95),o:Bacteroidales(0.95),f:Bacteroidaceae(0.91),g:Bacteroides(0.91),s:uncultured bacterium(0.92)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(0.96),c:Bacteroidia(0.96),o:Bacteroidales(0.96),f:Bacteroidaceae(0.96),g:Bacteroides(0.96),s:uncultured bacterium(0.74)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(0.96),c:Bacteroidia(0.96),o:Flavobacteriales(0.96),f:Flavobacteriaceae(0.96),g:Capnocytophaga(0.96),s:uncultured bacterium(0.74)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(0.96),c:Bacteroidia(0.96),o:Flavobacteriales(0.96),f:Flavobacteriaceae(0.96),g:Flavobacterium(0.96),s:Flavobacterium sp. ABG(0.49)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(0.97),c:Bacteroidia(0.96),o:Bacteroidales(0.96),f:Paludibacteraceae(0.92),g:Paludibacter(0.92),s:uncultured bacterium(0.79)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(0.97),c:Bacteroidia(0.97),o:Bacteroidales(0.97),f:Marinilabiliaceae(0.94),g:[Cytophaga] xylanolytica group(0.94),s:uncultured prokaryote(0.94)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(0.97),c:Bacteroidia(0.97),o:Flavobacteriales(0.97),f:Flavobacteriaceae(0.97),g:Flavobacterium(0.97),s:uncultured Bacteroidetes bacterium(0.56)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(0.97),c:Bacteroidia(0.97),o:Flavobacteriales(0.97),f:Weeksellaceae(0.13),g:Cloacibacterium(0.13),s:uncultured bacterium(0.77)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(0.98),c:Bacteroidia(0.98),o:Bacteroidales(0.98),f:Bacteroidaceae(0.98),g:Bacteroides(0.98),s:uncultured bacterium(0.46)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(0.98),c:Bacteroidia(0.98),o:Bacteroidales(0.98),f:Bacteroidaceae(0.98),g:Bacteroides(0.98),s:unidentified(0.46)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(0.98),c:Bacteroidia(0.98),o:Flavobacteriales(0.96),f:Weeksellaceae(0.96),g:Chryseobacterium(0.96),s:Chryseobacterium sp.(0.47)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(0.98),c:Bacteroidia(0.98),o:Flavobacteriales(0.97),f:Weeksellaceae(0.97),g:Chryseobacterium(0.95),s:Chryseobacterium balustinum(0.24)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(0.99),c:Bacteroidia(0.99),o:Bacteroidales(0.92),f:Tannerellaceae(0.92),g:Parabacteroides(0.92),s:uncultured organism(0.16)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(0.99),c:Bacteroidia(0.99),o:Bacteroidales(0.97),f:Paludibacteraceae(0.97),g:Paludibacter(0.93),s:uncultured bacterium(0.80)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(0.99),c:Bacteroidia(0.99),o:Bacteroidales(0.99),f:Bacteroidaceae(0.99),g:Bacteroides(0.99),s:uncultured bacterium(0.45)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(0.99),c:Bacteroidia(0.99),o:Bacteroidales(0.99),f:Bacteroidaceae(0.99),g:Bacteroides(0.99),s:uncultured bacterium(0.61)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(0.99),c:Bacteroidia(0.99),o:Bacteroidales(0.99),f:Bacteroidaceae(0.99),g:Bacteroides(0.99),s:uncultured bacterium(0.69)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(0.99),c:Bacteroidia(0.99),o:Bacteroidales(0.99),f:Paludibacteraceae(0.98),g:Paludibacter(0.98),s:uncultured bacterium(0.92)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(0.99),c:Bacteroidia(0.99),o:Flavobacteriales(0.99),f:Flavobacteriaceae(0.98),g:Flavobacterium(0.98),s:uncultured bacterium(0.43)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(0.99),c:Bacteroidia(0.99),o:Flavobacteriales(0.99),f:Flavobacteriaceae(0.99),g:Flavobacterium(0.99),s:Flavobacterium cheniae(0.88)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(0.99),c:Bacteroidia(0.99),o:Flavobacteriales(0.99),f:Weeksellaceae(0.99),g:Chryseobacterium(0.98),s:uncultured bacterium(0.30)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(0.70),f:Bacteroidaceae(0.70),g:Bacteroides(0.70),s:uncultured bacterium(0.54)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(0.89),f:Bacteroidaceae(0.88),g:Bacteroides(0.88),s:uncultured bacterium(0.70)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(0.91),f:Bacteroidaceae(0.91),g:Bacteroides(0.91),s:Bacteroides finegoldii DSM 17565(0.01)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(0.95),f:Paludibacteraceae(0.86),g:uncultured(0.82),s:marine metagenome(0.71)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(0.99),f:Marinilabiliaceae(0.97),g:[Cytophaga] xylanolytica group(0.97),s:uncultured prokaryote(0.97)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(0.99),f:Paludibacteraceae(0.95),g:Paludibacter(0.89),s:uncultured bacterium(0.74)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(0.99),f:Paludibacteraceae(0.95),g:Paludibacter(0.93),s:uncultured Bacteroidetes bacterium(0.23)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(1.00),f:Bacteroidaceae(0.53),g:Bacteroides(0.53),s:uncultured bacterium(0.93)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(1.00),f:Bacteroidaceae(0.55),g:Bacteroides(0.55),s:uncultured bacterium(0.80)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(1.00),f:Bacteroidaceae(0.93),g:Bacteroides(0.93),s:uncultured bacterium(0.69)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(1.00),f:Bacteroidaceae(0.98),g:Bacteroides(0.98),s:uncultured bacterium(0.28)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(1.00),f:Bacteroidaceae(0.99),g:Bacteroides(0.99),s:uncultured bacterium(0.51)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(1.00),f:Bacteroidaceae(1.00),g:Bacteroides(1.00),s:Bacteroides clarus(0.28)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(1.00),f:Bacteroidaceae(1.00),g:Bacteroides(1.00),s:uncultured bacterium(0.40)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(1.00),f:Bacteroidaceae(1.00),g:Bacteroides(1.00),s:uncultured bacterium(0.49)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(1.00),f:Bacteroidaceae(1.00),g:Bacteroides(1.00),s:uncultured bacterium(0.66)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(1.00),f:Bacteroidaceae(1.00),g:Bacteroides(1.00),s:uncultured bacterium(0.69)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(1.00),f:Bacteroidaceae(1.00),g:Bacteroides(1.00),s:uncultured organism(0.09)	1
UnfrozenWWsample10fraction	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(1.00),f:Bacteroidaceae(1.00),g:Bacteroides(1.00),s:unidentified(0.30)	1
